id,name,artists,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,y,duration_min
1oVnIYWKugITYu99VMguwr,King of Pain - Live / Unplugged,Alanis Morissette,245160,52,0.427,0.504,1,-9.136,0,0.0275,0.203,2.92e-05,0.709,0.282,106.41,1,4.086
735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,Alanis Morissette,267293,62,0.482,0.808,0,-7.176,1,0.065,0.0562,0.0,0.202,0.438,79.599,1,4.454883333333333
2LVxvGhl2U5p2ql2ujc6vZ,Hands Clean,Alanis Morissette,269400,57,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,1,4.49
2lE7oRoKssULAtbWViL385,Hand in My Pocket - 2015 Remaster,Alanis Morissette,222013,69,0.657,0.655,0,-8.3,1,0.0248,0.135,0.00303,0.102,0.668,92.259,1,3.7002166666666665
4l7YIni9bAiGwWMqK5wvgV,You Learn - 2015 Remaster,Alanis Morissette,239640,59,0.401,0.706,8,-7.554,1,0.0404,0.00415,0.0,0.0916,0.458,168.669,1,3.994
3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,Alanis Morissette,249493,66,0.665,0.834,4,-7.737,1,0.0576,0.21,0.0,0.452,0.411,105.292,1,4.158216666666666
7c1iI6dwdCpHGYT8DGEfab,Uninvited,Alanis Morissette,276200,57,0.38,0.538,2,-5.493,1,0.0313,0.0223,0.00487,0.094,0.193,127.416,1,4.6033333333333335
3CVDronuSnhguSUguPoseM,Thank U,Alanis Morissette,258773,64,0.672,0.616,0,-5.764,1,0.0258,0.379,2.73e-05,0.0887,0.566,92.094,1,4.312883333333334
1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,Alanis Morissette,230000,71,0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926,1,3.8333333333333335
0hIslOeUMKgsvBe1GUGZZO,Evidências - Ao Vivo,Chitãozinho & Xororó,331520,0,0.285,0.742,2,-5.602,1,0.11,0.417,0.0,0.64,0.388,201.868,1,5.525333333333333
2nCuwJzB5gc5bNPetNwrvH,Baianidade Nagô,ANAVITÓRIA,251659,0,0.741,0.352,5,-12.385,1,0.0348,0.825,3.91e-05,0.176,0.382,94.973,1,4.1943166666666665
6bgQIw80xWC3MPZX4kVYGw,Trevo (Tu),ANAVITÓRIA,205467,7,0.668,0.372,10,-8.203,1,0.0269,0.854,0.000172,0.163,0.246,99.808,1,3.42445
0lwrkYbCwtAWTI0OIWEnd6,Fica,ANAVITÓRIA,184267,0,0.493,0.509,10,-6.461,1,0.0367,0.469,0.0,0.093,0.522,188.399,1,3.0711166666666667
60JWUDrpUTuu6gxTvknjg5,The Prisoner - 2015 Remaster,Iron Maiden,362520,52,0.306,0.88,9,-5.535,1,0.0485,0.0128,0.653,0.0964,0.617,106.964,1,6.042
4eJRFSAyXHRYkOAaCQ4yJM,Different World,Iron Maiden,257746,0,0.409,0.964,7,-5.7,1,0.107,0.000524,0.000831,0.473,0.633,91.866,1,4.295766666666666
0eQoaJKty5PjQnE2a3WTJZ,Run Silent Run Deep - 2015 Remaster,Iron Maiden,274800,34,0.324,0.914,4,-4.68,0,0.102,0.111,4.83e-06,0.107,0.405,116.737,1,4.58
67GyObHxvR9o5yzyQ4FdHd,Sign Of The Cross,Iron Maiden,677960,0,0.342,0.714,2,-11.799,0,0.0524,0.0193,0.448,0.112,0.0904,100.541,1,11.299333333333331
6Bg8wr9A4pEQu98f2WMJJp,Dance Of Death,Iron Maiden,517173,0,0.298,0.868,4,-5.055,0,0.0879,0.0705,0.00691,0.139,0.3,130.457,1,8.61955
4STDzTw4Z13mee7Ig4vi1n,Seventh Son of a Seventh Son - 2015 Remaster,Iron Maiden,594080,51,0.243,0.872,4,-6.058,0,0.0523,0.164,0.0175,0.158,0.0948,105.828,1,9.901333333333334
2ItrQShUvHTeaiZiDukjNo,Stranger in a Strange Land - 2015 Remaster,Iron Maiden,346666,53,0.286,0.913,9,-5.047,1,0.0662,0.155,0.00102,0.0985,0.514,109.698,1,5.7777666666666665
1198hsFUvkbffYd8Ff58DX,Prowler - 2015 Remaster,Iron Maiden,235400,55,0.295,0.934,4,-5.231,0,0.0668,0.000787,0.0029,0.482,0.32,96.636,1,3.923333333333333
2mpdTbHtsUTbunJ62itq2E,Alexander the Great (356-323 B.C.) - 2015 Remaster,Iron Maiden,517093,52,0.454,0.944,4,-5.003,0,0.0849,0.084,0.0119,0.11,0.288,113.321,1,8.618216666666667
7owsQDXB7wAwygcbhTVLYf,Death or Glory,Iron Maiden,312867,36,0.181,0.974,9,-5.493,1,0.163,0.000365,3.47e-05,0.364,0.314,176.085,1,5.21445
1A67ajc1dTTlJugu64ILSe,Out of the Silent Planet,Iron Maiden,385506,0,0.21,0.936,4,-4.929,0,0.158,0.00173,1.95e-05,0.222,0.321,155.264,1,6.4251
7tcaQvBbSpNN0P2UF6WXxB,Children of the Damned - 2015 Remaster,Iron Maiden,275280,53,0.286,0.775,4,-6.607,0,0.0335,0.0233,0.177,0.12,0.363,96.707,1,4.588
6qMlKArLAMDGVSzaIUhhxC,Futureal,Iron Maiden,176066,0,0.415,0.99,4,-3.153,0,0.0906,0.0107,0.00147,0.295,0.684,98.139,1,2.934433333333333
71kapcyWLxdv7kQpM6jFTv,Murders in the Rue Morgue - 2015 Remaster,Iron Maiden,258880,48,0.272,0.925,9,-6.126,1,0.0545,0.00356,0.00198,0.0742,0.425,106.505,1,4.314666666666667
6K8ROjiPJqyHDJS0sA0dwH,Rime of the Ancient Mariner - 2015 Remaster,Iron Maiden,818693,50,0.39,0.932,2,-6.558,1,0.0666,0.0986,0.00961,0.322,0.143,112.034,1,13.644883333333333
3KqYcqLk7YUyNIxr9jCNhC,The Red and the Black,Iron Maiden,813713,40,0.275,0.932,4,-5.54,0,0.085,0.00174,0.106,0.116,0.374,113.618,1,13.561883333333334
1NKCyTMiMoqqrqdB543UPK,These Colours Don't Run,Iron Maiden,413080,0,0.309,0.931,4,-5.789,0,0.12,0.00762,0.0058,0.11,0.245,99.726,1,6.884666666666667
40j3GW7l0R4EM12fHqNqM2,Bring Your Daughter... to the Slaughter - 2015 Remaster,Iron Maiden,283693,47,0.281,0.916,9,-4.676,1,0.0655,0.0282,3.35e-06,0.157,0.53,146.644,1,4.7282166666666665
1UuWgZ0TXOAKCa7bXD0zW8,Tears of a Clown,Iron Maiden,298886,38,0.312,0.874,9,-5.319,0,0.045,0.00704,1.17e-05,0.0861,0.5,95.201,1,4.981433333333333
7xa3dJQMzBVzsrZ81tNcHP,Be Quick or Be Dead - 2015 Remaster,Iron Maiden,203653,55,0.319,0.965,7,-4.354,0,0.0646,9.4e-05,0.00221,0.141,0.624,127.721,1,3.394216666666667
7gzOdsRPD7z9blkrvlLKbX,The Wicker Man,Iron Maiden,276613,0,0.421,0.976,4,-4.961,0,0.148,0.000694,2.12e-06,0.106,0.284,101.701,1,4.610216666666667
5DtA7q19cLvJ7A9L13NmsH,Man On The Edge,Iron Maiden,253373,0,0.385,0.951,9,-7.026,1,0.141,0.00393,0.000378,0.283,0.187,136.532,1,4.222883333333334
6QKhecJ2JuajCTPTtYkKUQ,Afraid to Shoot Strangers - 2015 Remaster,Iron Maiden,416560,51,0.279,0.817,6,-5.331,0,0.0458,0.00325,0.0346,0.0855,0.366,156.64,1,6.942666666666667
5G4nSXSyNIVbPiap7gu8wY,Holy Smoke - 2015 Remaster,Iron Maiden,229026,42,0.242,0.983,2,-3.908,1,0.159,0.022,0.0,0.0451,0.473,165.525,1,3.8171
4FfIjCF4Hj5urJMYHlVjpc,Brave New World,Iron Maiden,379453,0,0.351,0.881,2,-5.511,0,0.0567,0.00318,0.000357,0.108,0.295,110.647,1,6.324216666666667
1SpuDZ7y1W4vaCzHeLvsf7,Wrathchild - 2015 Remaster,Iron Maiden,175053,54,0.438,0.93,9,-4.959,1,0.0484,0.0188,0.349,0.196,0.782,104.812,1,2.91755
5YBRbCkuzxkxA3e5BfetdI,Can I Play with Madness - 2015 Remaster,Iron Maiden,211253,56,0.313,0.981,2,-3.491,1,0.0981,0.0891,0.0,0.264,0.631,140.56,1,3.5208833333333334
5JX4CIPK47CU1iVeAWJtH5,Running Free - 2015 Remaster,Iron Maiden,197573,56,0.478,0.823,11,-5.346,0,0.206,0.000777,0.229,0.169,0.764,171.263,1,3.292883333333333
14H2fE4WEdkEem0kjVeODT,Phantom of the Opera - 2015 Remaster,Iron Maiden,441466,57,0.319,0.952,4,-5.315,0,0.0723,6.28e-05,0.154,0.918,0.228,109.275,1,7.357766666666667
0S90LE5Z8FOdbui3tLak6t,The Evil That Men Do - 2015 Remaster,Iron Maiden,274213,58,0.255,0.977,4,-4.672,0,0.11,0.00852,2.8e-06,0.0776,0.31,161.738,1,4.570216666666667
3wFGRek61NIF330UwJCI52,Aces High - 2015 Remaster,Iron Maiden,271906,61,0.3,0.936,2,-5.399,1,0.0456,0.0337,0.021,0.158,0.756,133.065,1,4.531766666666667
2KKLuHN6zDxVnWtFKO8vo4,Wasting Love - 2015 Remaster,Iron Maiden,351026,60,0.324,0.667,4,-5.373,0,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,1,5.850433333333333
2SrVGpjv0mqCR6j9EZPSm2,2 Minutes to Midnight - 2015 Remaster,Iron Maiden,363586,62,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,1,6.0597666666666665
4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,Iron Maiden,233506,70,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,1,3.891766666666667
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,277261,62,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,1,4.621016666666667
22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",Panic! At The Disco,169666,63,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,1,2.8277666666666668
3QpkbrYXtlU3LRJu3sTK6V,Joy,Bastille,192522,0,0.559,0.915,9,-4.811,1,0.132,0.222,0.0,0.113,0.361,117.914,1,3.2087
1TIvODlICRKM5uhbKbNFGA,Tempos Modernos,Lulu Santos,224906,62,0.604,0.638,5,-8.235,1,0.029,0.0564,0.0,0.965,0.784,125.867,1,3.748433333333333
4CpwoEs39CydHJuTCl9kfm,Por Onde Andei - Ao Vivo,Nando Reis,251933,60,0.304,0.791,0,-4.995,1,0.0336,0.375,1.73e-05,0.725,0.385,86.255,1,4.198883333333334
5Kayf37CYgsWqgkWMTHZPu,Os Cegos do Castelo - Ao Vivo,Titãs,296773,54,0.57,0.848,5,-8.234,1,0.0365,0.0741,0.000278,0.698,0.632,89.169,1,4.9462166666666665
4vqmq10gYLW7oykmUFUF65,Deixa eu falar...,Raimundos,282133,42,0.596,0.903,4,-2.908,0,0.145,0.0217,0.0,0.628,0.309,133.173,1,4.702216666666667
6U89aHzGw13IGTtS9BBs74,Em Plena Lua De Mel,Pedra Leticia,310726,34,0.618,0.467,9,-8.78,0,0.118,0.456,0.0,0.174,0.475,168.033,1,5.178766666666666
5rdpJfaG0omUnjkE3DVAZd,Admirável Gado Novo,Zé Ramalho,293266,32,0.423,0.577,5,-13.839,1,0.0516,0.594,3.12e-05,0.0906,0.788,87.37,1,4.887766666666667
0YtD2P3M3d56pv0OkNpsHl,Amor pra recomeçar,Frejat,214626,65,0.564,0.856,7,-4.994,1,0.0363,0.215,0.0,0.337,0.726,120.528,1,3.5771
2ma8V5vEOfCuyqZ0V8HAq3,Toda Forma de Amor,Lulu Santos,225760,59,0.674,0.833,9,-5.631,1,0.0363,0.113,8.82e-05,0.0957,0.827,137.905,1,3.7626666666666666
4XXaIb6V1u0X5Ao2xzeotr,Mentiras,Adriana Calcanhotto,178560,55,0.596,0.282,9,-10.914,1,0.0269,0.875,0.0,0.116,0.311,102.158,1,2.976
7dxK6RSoCWZcb5gobxs1h9,Vamos Fugir,Skank,240133,65,0.6,0.751,6,-5.66,0,0.0358,0.191,0.0,0.0846,0.73,135.989,1,4.0022166666666665
18wdzUDXJyfXU0TmI9ePvy,Garoto de Aluguel (Taxi Boy) [Ao Vivo],Zé Ramalho,296960,1,0.551,0.835,6,-8.013,0,0.0366,0.00599,0.000124,0.921,0.432,96.238,1,4.949333333333334
3iof6EclqePezHDibBiykI,Oceano,Djavan,296106,64,0.666,0.479,7,-9.286,1,0.0247,0.546,0.000609,0.286,0.151,92.865,1,4.9351
624ra5mDiibqvFYDK4yhmo,Mulher de fases,Raimundos,213333,68,0.502,0.967,7,-4.14,1,0.0801,0.0122,8.22e-06,0.342,0.466,131.939,1,3.55555
6F3aEXHWacgFQOMibXHviN,O último romântico,Lulu Santos,252306,37,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,1,4.2051
7xpDGoUGbtaquk5xMvzwTh,Telegrama,Zeca Baleiro,266080,58,0.643,0.501,11,-7.981,0,0.0424,0.117,0.0463,0.239,0.394,94.514,1,4.434666666666667
1LphXGnd5o9F0hOE61Zf9T,Óculos,Os Paralamas Do Sucesso,219600,54,0.506,0.894,1,-7.548,0,0.152,0.04,0.0153,0.0521,0.887,180.694,1,3.66
7x1jbExVJXOrJ3v3OBDTN5,O Menino,Pedra Leticia,145423,26,0.754,0.562,9,-8.419,1,0.0488,0.0956,0.0,0.207,0.549,114.091,1,2.4237166666666665
4udWxUu33DhKGP7uhSbUiN,Reza vela,O Rappa,296640,56,0.636,0.886,6,-5.303,0,0.0438,0.0321,0.00173,0.129,0.671,87.268,1,4.944
3oBXDZlUkqX8BU88YXhzfy,Vícios E Virtudes - Ao Vivo,Charlie Brown Jr.,189933,61,0.375,0.943,8,-6.328,1,0.102,0.0269,0.000532,0.991,0.553,92.72,1,3.16555
3pUQEJXwmnooceL5DqluNA,Borbulhas de Amor (Tenho um Coração) [Borbujas de Amor],Fagner,249280,57,0.67,0.523,11,-11.508,1,0.0314,0.685,0.0,0.136,0.693,126.474,1,4.1546666666666665
5GlWYw7jv1tqBzsDv6y3Ap,Mulher Diabo,Matanza,223306,30,0.485,0.957,9,-3.979,0,0.054,0.000152,0.00534,0.119,0.803,125.572,1,3.7217666666666656
5rhijzoJmc7ZdnEgBS58Wh,Fácil,Jota Quest,318626,57,0.655,0.903,7,-3.938,1,0.0306,0.143,1.2e-05,0.0553,0.624,101.93,1,5.310433333333333
3jFxkWQ1i4ephuKK56T9ta,Nem um Dia,Djavan,346266,57,0.706,0.41,2,-11.648,0,0.051,0.699,2.43e-05,0.074,0.577,78.42,1,5.7711
7x4bh40tbYvpN5Gp7fMyts,Rebelde Sem Causa - Acústico,Ultraje a Rigor,175280,34,0.457,0.911,0,-6.373,1,0.0782,0.14,0.000228,0.711,0.669,173.135,1,2.921333333333333
4IFN7TSk0qhbFUhv6qj9U1,Eu Não Toco Raul / Citação Musical: Popstar,Pedra Leticia,141609,29,0.805,0.66,2,-7.248,1,0.0461,0.335,0.0,0.102,0.683,103.975,1,2.36015
7pn5QXr2LTeGsgHyCaJxDo,Meu Erro,Os Paralamas Do Sucesso,208626,64,0.762,0.742,9,-6.778,1,0.0283,0.0879,0.0197,0.1,0.91,104.339,1,3.4771
4xRl53e2WsFTJJva9c7DNk,Cegos do castelo,Nando Reis,258265,36,0.357,0.706,5,-5.879,1,0.0302,0.345,0.0021,0.307,0.389,154.651,1,4.304416666666667
2ScU6iEvgb0TIuKiyem9rg,Proibida Pra Mim (Grazon) - Ao Vivo,Charlie Brown Jr.,151666,50,0.345,0.976,8,-4.74,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,1,2.5277666666666665
6Pa6VpdGS8OfiVOEnNAHHw,Eduardo E Mônica,Legião Urbana,271440,65,0.671,0.443,9,-12.776,1,0.0389,0.485,0.000283,0.112,0.589,79.275,1,4.524
1xd17oTRJ5sFIHySHLnad9,Algo Parecido,Skank,225018,52,0.549,0.629,8,-7.003,1,0.0267,0.526,0.0,0.13,0.611,167.881,1,3.7503
6Zo58fraaPpTUUdYHwH0sf,Por Enquanto - Ao Vivo,Cássia Eller,143839,65,0.402,0.405,7,-10.719,1,0.0459,0.63,0.0,0.71,0.299,143.143,1,2.3973166666666668
1rwhj9Z4Y3tjQ15MYkNNzp,Carrão de dois,Raimundos,121600,34,0.387,0.952,9,-2.275,0,0.118,0.00115,2.13e-05,0.0868,0.63,110.95,1,2.026666666666667
0NFVg74sSsdU1gNc9xfpIO,Aonde Quer Que Eu Vá,Os Paralamas Do Sucesso,257333,66,0.6,0.537,0,-7.972,1,0.0273,0.509,0.303,0.101,0.316,78.049,1,4.288883333333334
3twNvmDtFQtAd5gMKedhLD,Somebody Told Me,The Killers,197280,55,0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,1,3.288
5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,The Black Keys,224333,69,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,1,3.738883333333333
19SdxAsiqFeym11QoHzncZ,Help Me Stranger,The Raconteurs,216291,0,0.51,0.787,4,-7.732,0,0.0648,0.0322,8e-05,0.0839,0.191,94.561,1,3.60485
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,The Hives,211813,53,0.623,0.947,9,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,1,3.5302166666666666
3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,The Killers,222200,60,0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,1,3.703333333333333
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,Kings of Leon,183093,66,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,1,3.05155
0NtP22bOIK95r6NqsaxpoW,Kiss Me,New Found Glory,177226,32,0.539,0.846,2,-5.923,1,0.0381,0.00121,6.54e-05,0.262,0.612,111.987,1,2.9537666666666667
1ZaxUokPjgc4Po18K7t7LW,King Of Pain,Mudvayne,276306,42,0.602,0.935,11,-4.802,0,0.0755,0.000844,1.72e-05,0.0621,0.202,124.989,1,4.6051
6Nui5yNczw3vAsfPKdiwS3,California Waiting,Kings of Leon,208693,0,0.423,0.812,7,-4.8,1,0.0598,0.0177,8.18e-05,0.119,0.599,159.509,1,3.4782166666666665
2G8IHtLBcgu2GXTwq0iB4Y,"You're Gonna Go Far, Kid",The Offspring,177826,0,0.55,0.913,9,-3.104,0,0.0661,0.00564,0.0,0.2,0.581,126.106,1,2.963766666666667
4q5cQyhhUW5X0PQVzA8VsG,Mr. Jones,Counting Crows,272506,0,0.58,0.814,0,-6.582,1,0.0363,0.173,1.8e-06,0.246,0.722,141.606,1,4.541766666666667
4nhWET56c4jPScMGnivGwz,Where'd You Go (feat. Holly Brook & Jonah Matranga),Fort Minor,231866,1,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999,1,3.864433333333333
1PFUvB9Rk9qDd8t6GbqTfM,Wicked Game (Live from Spotify London),Wolf Alice,272448,32,0.51,0.28,9,-13.232,1,0.0448,0.157,0.00798,0.698,0.219,123.711,1,4.5408
0hHVWzhMs8bmKrs1NNx3c2,Stayin Alive,Capital Cities,243578,0,0.657,0.801,11,-6.594,1,0.0405,0.432,0.0228,0.143,0.665,95.007,1,4.059633333333333
3CVPyuuD6HxWXgPbbGqbg6,Are You What You Want to Be?,Foster The People,270840,52,0.599,0.816,6,-5.002,0,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,1,4.514
6tExkZ1QeT6QjXxgpwA2ct,"Mr. Jones - Live At Chelsea Studios, New York/1997",Counting Crows,317026,46,0.471,0.639,0,-7.989,1,0.0885,0.593,0.0,0.717,0.472,149.146,1,5.283766666666667
2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,204811,66,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,1,3.4135166666666668
1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",The Offspring,177826,1,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,1,2.963766666666667
3LRJbFT9rKoKv4aW7PuBJC,Longview,Green Day,233240,65,0.381,0.732,10,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,1,3.887333333333333
3iqYQt3wKwFXIx6Kp54uW9,Sabendo Que Posso Morrer,Matanza,138320,33,0.366,0.963,2,-3.967,1,0.0685,0.000251,8.37e-05,0.244,0.749,175.905,1,2.305333333333333
1mK7rqBmWWFvU1huYnsPGq,Sonífera ilha,Titãs,174973,61,0.621,0.82,9,-8.63,0,0.0294,0.2,0.000112,0.0396,0.96,146.664,1,2.9162166666666667
6RpjabLbu3at52ZTLBEq8w,Shine On You Crazy Diamond - Ao Vivo,Emmerson Nogueira,335813,14,0.561,0.376,6,-10.318,0,0.0279,0.619,0.00173,0.246,0.268,129.841,1,5.596883333333333
6mLAQvr7hVVaTLsTTEHAzH,Palavras De Um Futuro Bom,Jota Quest,291306,39,0.44,0.833,7,-4.79,1,0.0325,0.0308,0.0,0.094,0.335,94.995,1,4.8551
2vWxcvNva9F5J7QzK2GrSb,The Wolf,Mumford & Sons,221240,48,0.42,0.825,2,-5.343,1,0.0468,0.000559,0.728,0.183,0.307,152.934,1,3.687333333333333
2Ll44WxlG2eiqL6NtEnf8M,Blood Brothers,Papa Roach,213866,58,0.469,0.958,2,-3.322,0,0.058,0.000277,2.2e-06,0.432,0.624,169.214,1,3.564433333333333
3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Limp Bizkit,213760,77,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.311,1,3.562666666666667
5v3R1QtXDInpVgrItzhISl,Witchcraft,Wolfmother,205133,17,0.155,0.913,2,-3.545,1,0.0702,0.0038,0.0895,0.274,0.485,69.189,1,3.418883333333333
5XdFVvTBhr1JvtZfazo3fE,Con Clavi Con Dio,Ghost,213573,46,0.329,0.957,2,-5.887,0,0.0808,0.0935,0.371,0.11,0.383,129.98,1,3.55955
0hIGUS1PQbv5NIrHIf6Fza,Sweet Emotion,The Kooks,308569,54,0.764,0.829,1,-5.261,1,0.0711,0.0459,0.000184,0.104,0.606,98.02,1,5.142816666666667
0OM9ri37LIbPc9hffwsyb1,Hard To Explain,The Strokes,224333,56,0.408,0.666,7,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,1,3.738883333333333
6dNJ3lasVLPd0078T9yqlm,Joker And The Thief,Wolfmother,279666,59,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,1,4.6611
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,183893,76,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,1,3.0648833333333334
1R6VlzJlXI38FJnmHVteMZ,May 16,Lagwagon,177960,0,0.355,0.993,2,-4.566,1,0.0923,0.000144,0.00136,0.072,0.323,104.473,1,2.966
3AVZaAbDvR6rs2NN4n0aAF,Ace of Spades,Motörhead,166706,0,0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,1,2.778433333333333
33iQW2OneB0oNh2NfrAzqW,Blitzkrieg Bop - 2001 Remastered Version,Ramones,133440,0,0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,1,2.224
6aF5JtQSrh7wNrkDE9B0My,When Worlds Collide,Powerman 5000,177960,64,0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,1,2.966
6q0HeADAxsP27jDJQSKaCB,I Predict A Riot,Kaiser Chiefs,233186,0,0.392,0.982,8,-3.186,1,0.0939,0.0308,0.0,0.131,0.397,158.865,1,3.886433333333333
0obv9ng3ulbtAFFBiYrxJe,Everyday I Love You Less and Less,Kaiser Chiefs,217706,0,0.504,0.949,1,-4.474,0,0.0416,0.00594,2.91e-06,0.242,0.581,160.037,1,3.628433333333333
7DhYjNLksXZhbRQeheAums,Caraluna,Bacilos,266160,74,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,1,4.436
79lRCD0WqZYZkGX1xiIIvs,San Miguel,La Gusana Ciega,249986,57,0.528,0.881,4,-4.6,1,0.0396,0.00507,3.66e-05,0.11,0.602,155.138,1,4.166433333333333
4zzi2eD2cEPpQ3a307mPPj,Billie Jean,The Civil Wars,259920,52,0.532,0.203,9,-8.524,0,0.0668,0.829,0.0,0.108,0.543,89.646,1,4.332
24rFwAcC6eqPvyMuPynVGH,Home / Dirty Paws,Gardiner Sisters,173508,0,0.663,0.208,2,-10.89,1,0.0313,0.85,0.0,0.114,0.232,115.028,1,2.8918
3tWudnj1NK7YUfnR91nezW,Fat Lip,Sum 41,178320,56,0.515,0.846,9,-5.703,1,0.0557,0.00106,0.0,0.173,0.582,98.069,1,2.972
1hvY0umI4wy2bSqWWH4fqv,Days Go By,The Offspring,241786,0,0.399,0.975,9,-1.795,1,0.0693,0.00262,0.0,0.145,0.36,150.051,1,4.029766666666666
2fYq0QnkfHuNSlZqc8qgv7,When You're Gone - Acoustic Version,Avril Lavigne,237946,0,0.592,0.444,4,-4.594,0,0.031,0.308,0.0,0.162,0.177,140.685,1,3.965766666666666
0Rikz1yDeAvCAS77IYoqTV,Blood Brothers,Iron Maiden,435453,0,0.249,0.792,4,-6.456,0,0.047,0.0261,0.0336,0.149,0.415,177.899,1,7.25755
1HM7Vp84E4SMzdrZONg6bH,Wasted Years - 2015 Remaster,Iron Maiden,309640,63,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,1,5.160666666666667
7ejyUCWw9t9AbeOrCj5p7t,"O Que Está Feito, Está Feito",Matanza,160626,37,0.404,0.979,9,-5.348,0,0.0551,0.00148,1.41e-05,0.0818,0.686,135.898,1,2.6771
6C6315RjrDrqj1oqaJVGY8,Senhor Do Tempo,Charlie Brown Jr.,202826,64,0.771,0.631,6,-7.276,1,0.0382,0.762,0.00454,0.108,0.644,97.054,1,3.3804333333333334
2HBLs8emSoUu60z0sVvMOD,A Thousand Years,Taylor Davis,274302,14,0.213,0.234,10,-14.204,1,0.0357,0.891,0.144,0.111,0.248,142.884,1,4.5717
03Yd9VwwKHjB1rV1qmG5vs,You're Beautiful,Boyce Avenue,202033,0,0.653,0.306,1,-7.699,1,0.0259,0.807,0.0,0.107,0.359,80.127,1,3.3672166666666667
39QpjnQzIFgXsukiVdxBh5,"The Pretender - Live at Studio 606 West, Northridge, CA - September 2007",Foo Fighters,269933,0,0.326,0.934,9,-4.003,0,0.0484,0.00217,1.07e-05,0.0834,0.502,171.92,1,4.498883333333334
4siFdX3QLfjtzg1HHgCPW7,Wonderwall,Ryan Adams,248280,56,0.321,0.22,7,-12.608,0,0.0352,0.828,0.00398,0.0873,0.301,157.037,1,4.138
7ArtaHPEFMNwGze3w6i0Qk,Enjoy the Silence,Nada Surf,201266,5,0.404,0.835,6,-5.199,1,0.0753,9.17e-05,0.00409,0.223,0.341,135.946,1,3.354433333333333
4dzOxPZFYX77xpMwv4EhnO,Fat Lip,Sum 41,178266,0,0.405,0.91,9,-5.234,1,0.128,0.000499,0.0,0.0739,0.641,196.444,1,2.9711
4D7sweC53ikn2HrABdrvdm,City Of Angels,The Distillers,209626,0,0.486,0.971,2,-3.294,1,0.0694,0.00335,0.0,0.389,0.377,100.264,1,3.4937666666666667
